snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-04-28 13:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,24407.057701033,0.0,0.0,7757.4346832339,3199.5241763147
2030-04-28 14:00:00,0.0,0.0,0.0,0.0,0.0,681.8750728523967,3895.00000001,0.0,21230.624534225,0.0,0.0,7753.76675264299,2167.9484332707
2030-04-28 15:00:00,0.0,0.0,0.0,0.0,3124.735740826985,681.8750728523967,3895.00000001,0.0,17485.513976128,0.0,0.0,7662.86804722922,1422.6061875594
2030-04-28 16:00:00,0.0,0.0,0.0,0.0,8013.549060582631,685.8999999994867,3895.00000001,0.0,12959.507026999301,0.0,0.0,7437.48154830629,1092.02227612311
2030-04-28 17:00:00,0.0,0.0,0.0,0.0,15281.056746166652,685.8999999994867,3895.00000001,0.0,7259.023479909601,0.0,0.0,7219.25854546331,1074.68028851581
2030-04-28 18:00:00,0.0,0.0,0.0,0.0,18591.5680824648,685.8999999994867,3895.00000001,0.0,2345.6049164793,0.0,0.0,6564.82924713909,1205.34354468658
2030-04-28 19:00:00,0.0,0.0,0.0,0.0,20689.4454895288,685.8999999994867,3895.00000001,0.0,52.890860457028,0.0,0.0,6550.57412147164,1597.3241493103899
2030-04-28 20:00:00,0.0,0.0,0.0,0.0,19358.715531909278,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,6316.741330454301,2355.9479138563
2030-04-28 21:00:00,0.0,0.0,0.0,0.0,16714.3650169508,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,5856.29003648035,2696.9439076879
2030-04-28 22:00:00,0.0,0.0,0.0,0.0,16585.245963991103,681.8750728523967,3895.00000001,0.0,0.0,0.0,0.0,6054.74943662109,3619.3713165998
2030-04-28 23:00:00,0.0,0.0,0.0,0.0,4677.315266158,681.8750728523967,3895.00000001,0.0,0.0,0.0,0.0,6179.44491754054,4187.7859599885
2030-04-29 00:00:00,0.0,0.0,0.0,0.0,11771.503351471705,681.8750728523967,3895.00000001,0.0,0.0,0.0,0.0,6135.3248231239995,4479.4290051389
2030-04-29 01:00:00,0.0,0.0,0.0,0.0,12830.989980974415,681.8750728523967,3895.00000001,0.0,0.0,0.0,0.0,5452.267913803091,3839.5948043650997
2030-04-29 02:00:00,0.0,0.0,0.0,0.0,13284.860595420814,681.8750728523967,3895.00000001,0.0,0.0,0.0,0.0,4911.63068347389,3243.6902628179
2030-04-29 03:00:00,0.0,0.0,0.0,0.0,13792.872532985702,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,4327.2722417538,2635.8334333311
2030-04-29 04:00:00,0.0,0.0,0.0,0.0,13903.576293148115,683.9738100812426,3895.00000001,0.0,0.0,0.0,0.0,3969.5794076195098,2621.9425322567004
